#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
2.41,10.73,13.16,11.02,9.89,14.22,13.42,25.69,50.54,23.48,15.02,3.07,3.98,2.41,3.22,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.89,14.22,13.42,25.17,49.44,23.03,15.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,12.22,11.02,9.13,14.22,12.90,24.66,48.34,22.58,14.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.13,14.22,12.90,25.17,49.44,23.03,15.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,12.22,0.00,9.13,14.22,12.90,24.66,48.34,22.58,14.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.13,14.22,12.90,25.17,49.44,23.03,15.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,0.00,9.13,14.22,12.90,25.17,48.34,22.58,15.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.13,14.22,12.90,24.66,48.34,22.58,14.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.13,14.22,12.90,25.17,49.44,23.03,15.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.13,14.22,12.90,25.17,49.44,22.58,13.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.13,14.22,12.90,25.17,49.44,22.58,13.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,12.22,11.02,9.13,13.51,12.39,24.14,47.24,22.58,14.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,9.24,7.22,19.01,35.16,22.13,12.01,1.92,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,8.78,10.34,0.00,6.85,12.80,10.84,22.60,43.95,20.32,12.01,2.68,3.98,2.41,1.61,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.13,13.51,12.39,24.14,47.24,22.58,14.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,11.02,9.13,10.67,11.87,23.12,43.95,22.13,11.01,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
0.00,0.98,3.76,0.00,1.52,1.42,1.03,1.03,2.20,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,1.42,1.03,1.03,2.20,1.35,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,0.76,1.42,0.52,1.03,2.20,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,0.76,1.42,1.03,1.03,2.20,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,0.00,0.76,1.42,1.03,1.03,2.20,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,1.42,1.03,1.03,2.20,1.35,1.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,0.00,1.52,1.42,1.03,1.03,2.20,1.35,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,1.42,1.03,1.03,2.20,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,0.00,1.52,1.42,1.03,1.03,2.20,0.90,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,1.42,1.03,1.03,2.20,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,0.76,1.42,0.52,1.03,2.20,0.90,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,0.76,1.42,1.03,1.03,2.20,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,4.70,1.69,1.52,1.42,1.03,1.03,3.30,0.90,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,4.70,1.69,1.52,2.13,1.03,1.54,3.30,1.35,3.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,2.13,1.03,1.54,4.39,1.35,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,2.13,1.03,1.54,4.39,1.35,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,1.42,1.03,1.54,3.30,1.35,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,2.13,1.03,1.54,3.30,1.35,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,0.00,1.52,2.13,1.03,1.54,3.30,1.35,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,2.13,1.03,1.54,3.30,1.35,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,0.98,3.76,1.69,1.52,3.56,1.55,1.54,4.39,1.35,2.00,0.38,0.80,0.80,0.00,0.00,0.00,0.00,
2.41,8.78,9.40,10.17,6.85,9.96,9.81,21.58,39.55,20.77,10.01,2.30,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,10.73,13.16,11.02,9.89,14.22,13.42,25.69,50.54,23.03,14.02,3.07,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,10.73,13.16,11.02,9.89,13.51,11.35,23.63,46.15,22.58,15.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,7.80,8.46,0.00,5.33,9.96,7.74,18.49,34.06,19.87,10.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,0.00,5.33,9.96,7.74,19.01,34.06,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,9.75,12.22,10.17,9.13,12.09,9.81,21.06,39.55,22.13,14.02,2.68,3.19,1.61,2.42,2.09,0.72,0.94,
2.41,7.80,7.52,0.00,5.33,9.24,7.74,19.01,34.06,19.42,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,6.09,10.67,9.29,20.04,37.36,19.87,10.01,2.30,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,0.00,5.33,8.53,7.22,18.49,32.96,19.42,10.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,9.75,12.22,10.17,8.37,12.09,10.32,22.09,42.85,22.13,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,8.78,9.40,0.00,6.09,9.24,6.71,19.01,34.06,20.77,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,5.33,8.53,6.19,18.49,32.96,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.19,17.98,32.96,19.87,10.01,1.53,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,8.47,5.33,8.53,6.19,17.98,32.96,19.42,11.01,1.53,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,5.33,9.24,6.71,19.01,34.06,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,5.33,9.24,6.71,18.49,34.06,19.87,10.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,8.78,9.40,9.32,6.09,10.67,8.26,20.04,37.36,20.32,11.01,2.30,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,8.78,10.34,10.17,6.85,10.67,8.77,21.06,39.55,21.23,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,8.78,9.40,9.32,6.09,9.24,6.71,18.49,34.06,20.32,12.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,5.33,8.53,6.71,18.49,32.96,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,8.78,9.40,9.32,6.09,9.96,7.74,19.52,36.26,20.32,12.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,8.78,10.34,10.17,6.85,10.67,8.77,20.55,39.55,20.77,12.01,2.30,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,11.38,9.81,22.09,41.75,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,7.61,11.38,9.29,21.58,40.65,21.23,12.01,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,8.78,10.34,10.17,6.85,11.38,8.77,21.06,39.55,21.23,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,8.78,9.40,9.32,6.09,9.96,7.74,19.52,36.26,20.77,12.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,0.00,5.33,9.24,6.71,18.49,34.06,20.32,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,5.33,8.53,6.71,17.98,32.96,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.19,17.98,32.96,19.42,10.01,1.53,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.19,17.98,32.96,19.87,10.01,1.53,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,8.46,9.32,5.33,8.53,6.71,18.49,32.96,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,8.46,9.32,5.33,8.53,6.71,17.98,32.96,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,0.00,5.33,8.53,6.71,18.49,32.96,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,0.00,5.33,8.53,6.19,17.98,32.96,19.42,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,7.52,0.00,5.33,8.53,6.19,17.98,32.96,19.42,9.01,1.53,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.19,17.98,32.96,19.87,10.01,1.53,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.19,17.98,31.86,19.87,11.01,1.53,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,8.47,5.33,8.53,6.19,17.98,31.86,19.87,10.01,1.53,2.39,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,8.46,9.32,5.33,8.53,7.22,19.01,35.16,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,5.33,8.53,6.71,18.49,32.96,20.32,10.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,5.33,9.24,6.71,19.01,34.06,19.87,11.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,9.75,11.28,0.00,7.61,12.09,10.32,22.09,42.85,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,10.32,22.60,42.85,21.68,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,7.61,12.09,10.32,22.09,42.85,21.68,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.09,10.32,22.60,42.85,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,9.81,22.09,41.75,21.68,13.02,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,8.78,10.34,10.17,7.61,11.38,9.29,21.06,40.65,21.23,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,8.78,10.34,10.17,6.85,11.38,9.29,21.06,39.55,21.23,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,8.78,10.34,10.17,6.85,11.38,9.29,21.06,39.55,20.77,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,0.00,7.61,11.38,9.81,22.09,41.75,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,9.81,21.58,41.75,21.23,13.02,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,9.81,22.09,41.75,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,9.81,21.58,41.75,21.23,13.02,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,9.81,22.09,41.75,21.68,13.02,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,11.38,9.81,21.58,41.75,21.23,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,11.38,9.81,22.09,41.75,21.23,12.01,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,0.00,7.61,12.09,9.81,22.09,41.75,21.68,13.02,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,11.38,9.29,21.58,40.65,21.23,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,10.34,10.17,7.61,11.38,9.81,21.58,40.65,21.23,13.02,2.30,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,11.38,9.81,21.58,40.65,21.68,12.01,2.30,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,9.81,21.58,41.75,21.23,12.01,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,0.00,7.61,12.09,10.32,22.09,42.85,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.80,10.84,23.12,43.95,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.80,10.84,22.60,43.95,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.80,10.84,23.12,43.95,21.68,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,42.85,21.68,12.01,2.68,3.98,1.61,2.42,1.05,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,42.85,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,43.95,22.13,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.80,10.84,22.60,43.95,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.09,10.84,22.60,43.95,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.80,10.84,22.60,43.95,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.80,10.84,23.12,45.05,21.68,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,11.02,8.37,12.80,11.35,23.12,45.05,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,10.17,8.37,12.80,11.35,23.12,45.05,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,11.02,8.37,12.80,11.35,23.63,45.05,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.80,10.84,22.60,43.95,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.80,10.84,23.12,43.95,21.68,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,43.95,22.13,12.01,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,42.85,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,43.95,22.13,14.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.80,10.84,23.12,43.95,22.13,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,43.95,22.13,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.09,10.84,22.60,43.95,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,10.17,8.37,12.80,10.84,23.12,43.95,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,10.32,22.60,42.85,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,7.61,12.09,10.32,22.60,42.85,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,7.61,12.09,10.32,22.60,42.85,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.80,10.84,23.12,43.95,21.68,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,11.02,8.37,12.80,11.35,23.63,45.05,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,10.17,8.37,12.80,11.35,23.12,43.95,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,10.17,8.37,12.80,11.35,23.12,45.05,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,10.17,8.37,12.80,10.84,23.12,43.95,22.13,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,12.22,10.17,8.37,12.80,10.84,23.12,43.95,22.13,14.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.80,10.84,22.60,43.95,21.68,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.80,10.84,23.12,43.95,21.68,12.01,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,0.00,8.37,12.80,10.84,23.12,43.95,22.13,13.02,2.68,3.98,2.41,2.42,2.09,0.72,0.94,
2.41,9.75,11.28,10.17,8.37,12.80,10.84,22.60,43.95,21.68,13.02,2.68,3.98,1.61,2.42,2.09,0.72,0.94,
2.41,8.78,10.34,9.32,6.85,9.96,7.22,19.52,36.26,21.23,13.02,1.92,3.19,1.61,2.42,1.05,0.72,0.94,
2.41,7.80,8.46,9.32,6.09,9.24,7.22,19.52,36.26,20.32,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,0.00,6.09,9.24,7.22,19.01,35.16,20.32,10.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,8.46,0.00,6.09,9.24,7.22,19.01,35.16,20.32,11.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,7.52,0.00,5.33,8.53,6.71,18.49,32.96,19.87,10.01,1.92,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.71,17.98,32.96,19.42,10.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,0.00,5.33,8.53,6.71,18.49,32.96,19.87,9.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,0.00,5.33,8.53,6.71,18.49,32.96,19.87,10.01,1.53,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.71,17.98,32.96,19.87,10.01,1.92,3.19,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,7.52,9.32,5.33,8.53,6.19,17.98,31.86,19.42,9.01,1.53,2.39,1.61,1.61,1.05,0.00,0.94,
2.41,7.80,9.40,10.17,6.09,11.38,8.77,21.06,39.55,20.32,11.01,2.30,3.19,1.61,1.61,1.05,0.72,0.94,
2.41,8.78,10.34,8.47,6.09,6.40,5.68,14.38,28.57,19.87,11.01,1.15,2.39,0.80,1.61,1.05,0.72,0.94,
0.00,1.95,3.76,2.54,1.52,2.13,1.03,1.03,3.30,1.35,3.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,1.95,3.76,2.54,1.52,1.42,1.03,1.03,3.30,1.35,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,1.95,3.76,2.54,1.52,1.42,1.03,1.03,3.30,1.35,3.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,1.95,3.76,0.00,1.52,2.13,1.03,1.03,3.30,1.35,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,1.95,3.76,3.39,1.52,1.42,1.03,1.03,3.30,1.35,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,1.95,3.76,3.39,1.52,1.42,1.03,1.03,3.30,1.35,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,1.95,3.76,3.39,1.52,1.42,1.03,1.03,3.30,1.35,3.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,
0.00,1.95,3.76,3.39,1.52,1.42,1.03,1.03,3.30,1.35,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
